date,title,description,link,pub_date,category
2026-05-18,宣德首季虧損股價跌停 公司說明來了,連接線廠宣德（5457）上週五（15日）盤後公告第一季稅後虧淨損1.81億元，每股虧損1元，今日股價終場收在跌停價30元，成交量2020張，尚有412張跌停價委買單未能成...…,https://ec.ltn.com.tw/article/breakingnews/5441186,"Mon, 18 May 2026 17:44:01 +0800",財經
2026-05-18,節能新制上路  800瓩以上大用戶強制節能體檢,為推動產業全面深化節能，經濟部能源署今（18）日公告「能源用戶辦理節能診斷及訂定節能計畫規定」。依據新制，契約用電容量超過800瓩的能源大用戶，應全面導入專業節能診斷、訂...…,https://ec.ltn.com.tw/article/breakingnews/5441172,"Mon, 18 May 2026 17:41:45 +0800",財經
2026-05-18,北京稀土武器化報應來了！澳洲火大出1狠招,〔財經頻道／綜合報導〕中國將稀土武器化，引爆各國反制措施。澳洲週一（5月18日）下令多個與中國有關聯的股東，在2週內出售其所持有的澳洲稀土生產商-北方礦業公司（Northern Minerals...…,https://ec.ltn.com.tw/article/breakingnews/5441168,"Mon, 18 May 2026 17:38:31 +0800",財經
2026-05-18,外資賣超452億！聯電砍4.59萬張最慘 這檔金融緊跟在後,〔財經頻道／綜合報導〕台股週一（18日）在台積電領殺下，指數一度跌逾千點，所幸在聯電、聯發科等電子股逆勢走揚，指數急拉逾700點，終場收跌280點，外資續賣超452.41億元，而聯電則淪為最大苦...…,https://ec.ltn.com.tw/article/breakingnews/5441132,"Mon, 18 May 2026 16:58:08 +0800",財經
2026-05-18,窮得剩下錢？身價從470萬飆至15.7億  科技新貴暴富喊不快樂好空虛,〔財經頻道／綜合報導〕AI熱潮正演變成規模空前的造富狂潮，也爆出深刻的焦慮感。Menlo Ventures 合夥人達斯（Deedy Das）說，有些矽谷科技新貴身價從15萬美元（約台幣472萬）...…,https://ec.ltn.com.tw/article/breakingnews/5440976,"Mon, 18 May 2026 16:53:01 +0800",財經
2026-05-18,外資賣超452億！這檔電子反手買超1.32萬張 23萬股東滿血復活,〔財經頻道／綜合報導〕台股週一（18日）在台積電領殺下，指數一度跌逾千點，所幸在聯電、聯發科等電子股逆勢走揚，指數急拉逾700點，終場收跌280點，雖然外資續賣超452.41億元，卻大回補電子，...…,https://ec.ltn.com.tw/article/breakingnews/5441114,"Mon, 18 May 2026 16:44:07 +0800",財經
2026-05-18,聯電暴跌創高！最大功臣是它 穩居百元俱樂部,〔財經頻道／綜合報導〕台股週一（18日）在台積電領殺下，指數一度跌逾千點，所幸在聯電、聯發科等電子股逆勢走揚，指數急拉逾700點，終場收跌280點，投信挺台股買超157.17億元，而銀彈主要撒向...…,https://ec.ltn.com.tw/article/breakingnews/5441106,"Mon, 18 May 2026 16:31:09 +0800",財經
2026-05-18,台南5月求職旺季！17企業聯手搶才 最高薪上看58K,畢業季、轉職潮同步來襲，謀職機會來了。勞動部雲嘉南分署台南就業中心於5月下旬推出「2026點亮職涯 薪動啟航」系列徵才活動，接連辦理兩場徵才，邀集17家優質企業總計釋出超...…,https://ec.ltn.com.tw/article/breakingnews/5441060,"Mon, 18 May 2026 16:25:10 +0800",財經
2026-05-18,仁寶韭菜還沒割完？投信出手爆砍約2萬張 股價直直落,〔財經頻道／綜合報導〕台股週一（18日）在台積電領殺下，指數一度跌逾千點，所幸在聯電、聯發科等電子股逆勢走揚，指數急拉逾700點，終場收跌280點，投信雖挺台股買超157.17億元，但卻持續倒貨...…,https://ec.ltn.com.tw/article/breakingnews/5441074,"Mon, 18 May 2026 16:16:11 +0800",財經
2026-05-18,所羅門通過經部A+計畫  研發人形機器人VLA技術,"索羅門公司本月通過經濟部A+企業創新研發淬鍊計畫，將針對人形機器人研發「VLA（視覺-語言-行動）模型」智慧感知技術。


全球人形機器人生態系加速轉變，市場焦點已不再是...…",https://ec.ltn.com.tw/article/breakingnews/5441049,"Mon, 18 May 2026 16:09:53 +0800",財經
2026-05-18,整體上櫃公司Q1獲利年增8成  群聯最賺,櫃買中心今日統計，總體887家上櫃公司第一季稅前淨利合計為1365億元、年增82%。其中以群聯（8299）單季每股稅後盈餘（EPS）68.8元最高，以往通常佔據上櫃獲利王...…,https://ec.ltn.com.tw/article/breakingnews/5441046,"Mon, 18 May 2026 16:06:04 +0800",財經
2026-05-18,台積電去年員工離職率2.9％創新低    敬業度優於全球,晶圓代工龍頭廠台積電（2330）儘管被視為工作壓力大，但挾優渥薪酬，新出爐的公司年報揭露，去年公司離職率為2.9%，較前一年的3.5%降低，不僅皆低於10%的健康離職率範...…,https://ec.ltn.com.tw/article/breakingnews/5441015,"Mon, 18 May 2026 16:03:33 +0800",財經
2026-05-18,阿公手握1600萬視錢如命！因1事被兒嗆「你打算把錢帶進地獄嗎？」,〔財經頻道／綜合報導〕擁有8000萬日圓（約新台幣1600萬）存款的78歲翁茂（化名），因堅持保護自己的財產，竟在其侄子婚禮禮金，包出低於共識的金額，導致親戚們關係毀了，兒子田中岳（化名）面對父...…,https://ec.ltn.com.tw/article/breakingnews/5440504,"Mon, 18 May 2026 15:56:27 +0800",財經
